CarID,city mpg,Sum of DimCar,Driven_Wheels,Engine Cylinders,Engine Fuel Type,Engine HP,highway MPG,Market Category,Make,Model,MSRP,Number of Doors,Popularity,Transmission Type,Vehicle Size,Vehicle Style,Year
8124,20,8124,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,260,27,UNKNOWN,NISSAN,QUEST,26530,4,2009,AUTOMATIC,COMPACT,PASSENGER MINIVAN,2015
8125,16,8125,REAR WHEEL DRIVE,6,REGULAR UNLEADED,261,22,UNKNOWN,NISSAN,XTERRA,25670,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2015
8126,20,8126,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,260,27,UNKNOWN,NISSAN,QUEST,34110,4,2009,AUTOMATIC,COMPACT,PASSENGER MINIVAN,2016
8127,13,8127,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,TITAN,32060,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2015
8128,12,8128,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,32490,4,2009,AUTOMATIC,LARGE,EXTENDED CAB PICKUP,2015
8129,13,8129,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,TITAN,41160,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2015
8130,12,8130,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,36840,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2014
8131,13,8131,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,TITAN,31790,4,2009,AUTOMATIC,LARGE,EXTENDED CAB PICKUP,2014
8132,12,8132,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,32210,4,2009,AUTOMATIC,LARGE,EXTENDED CAB PICKUP,2014
8133,13,8133,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,TITAN,40580,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2014
8134,12,8134,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,34640,4,2009,AUTOMATIC,LARGE,EXTENDED CAB PICKUP,2014
8135,12,8135,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,43280,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2014
8136,12,8136,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,37320,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2014
8137,13,8137,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,TITAN,33990,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2014
8138,13,8138,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,TITAN,29360,4,2009,AUTOMATIC,LARGE,EXTENDED CAB PICKUP,2014
8139,12,8139,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,34760,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2014
8140,13,8140,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,TITAN,31910,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2014
8141,12,8141,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,37580,4,2009,AUTOMATIC,LARGE,EXTENDED CAB PICKUP,2014
8142,13,8142,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,TITAN,34440,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2014
8143,12,8143,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,39780,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2014
8144,13,8144,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,19,UNKNOWN,NISSAN,ARMADA,50780,4,2009,AUTOMATIC,LARGE,4DR SUV,2015
8145,12,8145,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,UNKNOWN,NISSAN,ARMADA,53680,4,2009,AUTOMATIC,LARGE,4DR SUV,2015
8146,12,8146,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,UNKNOWN,NISSAN,ARMADA,43810,4,2009,AUTOMATIC,LARGE,4DR SUV,2015
8147,12,8147,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,UNKNOWN,NISSAN,ARMADA,46500,4,2009,AUTOMATIC,LARGE,4DR SUV,2015
8148,12,8148,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,34910,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2015
8149,13,8149,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,19,UNKNOWN,NISSAN,ARMADA,49880,4,2009,AUTOMATIC,LARGE,4DR SUV,2015
8150,13,8150,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,TITAN,31940,4,2009,AUTOMATIC,LARGE,EXTENDED CAB PICKUP,2015
8151,13,8151,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,TITAN,34140,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2015
8152,27,8152,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,179,39,UNKNOWN,NISSAN,ALTIMA,28570,4,2009,AUTOMATIC,MIDSIZE,SEDAN,2017
8153,13,8153,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,19,FLEX FUEL,NISSAN,ARMADA,37590,4,2009,AUTOMATIC,LARGE,4DR SUV,2014
8154,12,8154,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,ARMADA,52860,4,2009,AUTOMATIC,LARGE,4DR SUV,2014
8155,13,8155,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,19,FLEX FUEL,NISSAN,ARMADA,42680,4,2009,AUTOMATIC,LARGE,4DR SUV,2014
8156,12,8156,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,ARMADA,45580,4,2009,AUTOMATIC,LARGE,4DR SUV,2014
8157,12,8157,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,ARMADA,42890,4,2009,AUTOMATIC,LARGE,4DR SUV,2014
8158,13,8158,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,19,FLEX FUEL,NISSAN,ARMADA,49960,4,2009,AUTOMATIC,LARGE,4DR SUV,2014
8159,15,8159,REAR WHEEL DRIVE,8,REGULAR UNLEADED,390,21,UNKNOWN,NISSAN,TITAN,34780,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2017
8160,15,8160,REAR WHEEL DRIVE,8,REGULAR UNLEADED,390,21,UNKNOWN,NISSAN,TITAN,52310,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2017
8161,15,8161,REAR WHEEL DRIVE,8,REGULAR UNLEADED,390,21,UNKNOWN,NISSAN,TITAN,46380,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2017
8162,15,8162,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,390,21,UNKNOWN,NISSAN,TITAN,55400,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2017
8163,15,8163,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,390,21,UNKNOWN,NISSAN,TITAN,49460,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2017
8164,20,8164,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,260,27,UNKNOWN,NISSAN,QUEST,26580,4,2009,AUTOMATIC,COMPACT,PASSENGER MINIVAN,2016
8165,15,8165,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,390,21,UNKNOWN,NISSAN,TITAN,37810,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2017
8166,15,8166,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,390,21,UNKNOWN,NISSAN,TITAN,40700,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2017
8167,15,8167,REAR WHEEL DRIVE,8,REGULAR UNLEADED,390,21,UNKNOWN,NISSAN,TITAN,37670,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2017
8168,12,8168,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,36990,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2015
8169,13,8169,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,FLEX FUEL,NISSAN,TITAN,29640,4,2009,AUTOMATIC,LARGE,EXTENDED CAB PICKUP,2015
8170,12,8170,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,43860,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2015
8171,12,8171,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,40370,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2015
8172,12,8172,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,34790,4,2009,AUTOMATIC,LARGE,EXTENDED CAB PICKUP,2015
8173,12,8173,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,17,FLEX FUEL,NISSAN,TITAN,38170,4,2009,AUTOMATIC,LARGE,EXTENDED CAB PICKUP,2015
8174,13,8174,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,19,UNKNOWN,NISSAN,ARMADA,43600,4,2009,AUTOMATIC,LARGE,4DR SUV,2015
8175,13,8175,REAR WHEEL DRIVE,8,REGULAR UNLEADED,317,19,UNKNOWN,NISSAN,ARMADA,38510,4,2009,AUTOMATIC,LARGE,4DR SUV,2015
8176,12,8176,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,317,18,UNKNOWN,NISSAN,ARMADA,52780,4,2009,AUTOMATIC,LARGE,4DR SUV,2015
8177,24,8177,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,131,26,UNKNOWN,NISSAN,NV200,21710,4,2009,AUTOMATIC,COMPACT,CARGO MINIVAN,2015
8178,19,8178,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,138,24,UNKNOWN,NISSAN,AXXESS,2000,3,2009,MANUAL,COMPACT,PASSENGER MINIVAN,1990
8179,17,8179,FOUR WHEEL DRIVE,4,REGULAR UNLEADED,138,22,UNKNOWN,NISSAN,AXXESS,2000,3,2009,MANUAL,COMPACT,PASSENGER MINIVAN,1990
8180,16,8180,FOUR WHEEL DRIVE,4,REGULAR UNLEADED,138,20,UNKNOWN,NISSAN,AXXESS,2000,3,2009,AUTOMATIC,COMPACT,PASSENGER MINIVAN,1990
8181,18,8181,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,138,22,UNKNOWN,NISSAN,AXXESS,2000,3,2009,AUTOMATIC,COMPACT,PASSENGER MINIVAN,1990
8182,21,8182,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,260,28,CROSSOVER,NISSAN,MURANO,39180,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2017
8183,19,8183,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,138,26,UNKNOWN,NISSAN,STANZA,2000,4,2009,MANUAL,COMPACT,SEDAN,1992
8184,18,8184,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,138,25,UNKNOWN,NISSAN,STANZA,2000,4,2009,AUTOMATIC,COMPACT,SEDAN,1992
8185,19,8185,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,138,26,UNKNOWN,NISSAN,STANZA,2000,4,2009,MANUAL,COMPACT,SEDAN,1991
8186,19,8186,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,138,26,UNKNOWN,NISSAN,STANZA,2000,4,2009,MANUAL,COMPACT,SEDAN,1990
8187,21,8187,ALL WHEEL DRIVE,6,REGULAR UNLEADED,260,28,CROSSOVER,NISSAN,MURANO,40780,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2017
8188,21,8188,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,260,28,CROSSOVER,NISSAN,MURANO,32800,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2017
8189,21,8189,ALL WHEEL DRIVE,6,REGULAR UNLEADED,260,28,CROSSOVER,NISSAN,MURANO,34400,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2017
8190,21,8190,ALL WHEEL DRIVE,6,REGULAR UNLEADED,260,28,CROSSOVER,NISSAN,MURANO,38730,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2017
8191,21,8191,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,260,28,CROSSOVER,NISSAN,MURANO,37130,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2017
8192,21,8192,ALL WHEEL DRIVE,6,REGULAR UNLEADED,260,28,CROSSOVER,NISSAN,MURANO,31340,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2017
8193,21,8193,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,260,28,CROSSOVER,NISSAN,MURANO,29740,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2017
8194,26,8194,ALL WHEEL DRIVE,4,REGULAR UNLEADED,250,30,"CROSSOVER,HYBRID",NISSAN,MURANO,43780,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2016
8195,28,8195,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,250,31,"CROSSOVER,HYBRID",NISSAN,MURANO,40130,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2016
8196,21,8196,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,260,28,CROSSOVER,NISSAN,MURANO,37130,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2016
8197,28,8197,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,250,31,"CROSSOVER,HYBRID",NISSAN,MURANO,42180,4,2009,AUTOMATIC,MIDSIZE,4DR SUV,2016
8198,24,8198,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,131,26,UNKNOWN,NISSAN,NV200,20720,4,2009,AUTOMATIC,COMPACT,CARGO MINIVAN,2015
8199,24,8199,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,131,26,UNKNOWN,NISSAN,NV200,21760,4,2009,AUTOMATIC,COMPACT,CARGO MINIVAN,2016
8200,24,8200,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,131,26,UNKNOWN,NISSAN,NV200,20870,4,2009,AUTOMATIC,COMPACT,CARGO MINIVAN,2016
8201,24,8201,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,131,26,UNKNOWN,NISSAN,NV200,22230,4,2009,AUTOMATIC,COMPACT,CARGO MINIVAN,2017
8202,14,8202,REAR WHEEL DRIVE,8,REGULAR UNLEADED,390,19,UNKNOWN,NISSAN,ARMADA,49650,4,2009,AUTOMATIC,LARGE,4DR SUV,2017
8203,14,8203,REAR WHEEL DRIVE,8,REGULAR UNLEADED,390,19,UNKNOWN,NISSAN,ARMADA,57590,4,2009,AUTOMATIC,LARGE,4DR SUV,2017
8204,13,8204,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,390,18,UNKNOWN,NISSAN,ARMADA,60490,4,2009,AUTOMATIC,LARGE,4DR SUV,2017
8205,13,8205,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,390,18,UNKNOWN,NISSAN,ARMADA,52550,4,2009,AUTOMATIC,LARGE,4DR SUV,2017
8206,14,8206,REAR WHEEL DRIVE,8,REGULAR UNLEADED,390,19,UNKNOWN,NISSAN,ARMADA,44900,4,2009,AUTOMATIC,LARGE,4DR SUV,2017
8207,16,8207,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),565,22,HIGH-PERFORMANCE,NISSAN,GT-R,109990,2,2009,AUTOMATED_MANUAL,MIDSIZE,COUPE,2017
8208,16,8208,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),545,22,HIGH-PERFORMANCE,NISSAN,GT-R,101770,2,2009,AUTOMATED_MANUAL,MIDSIZE,COUPE,2016
8209,16,8209,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),600,22,"FACTORY TUNER,HIGH-PERFORMANCE",NISSAN,GT-R,149990,2,2009,AUTOMATED_MANUAL,MIDSIZE,COUPE,2016
8210,16,8210,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),545,22,HIGH-PERFORMANCE,NISSAN,GT-R,111510,2,2009,AUTOMATED_MANUAL,MIDSIZE,COUPE,2016
8211,16,8211,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (RECOMMENDED),600,23,"FACTORY TUNER,HIGH-PERFORMANCE",NISSAN,GT-R,149990,2,2009,AUTOMATED_MANUAL,MIDSIZE,COUPE,2015
8212,26,8212,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,179,37,UNKNOWN,NISSAN,ALTIMA,24470,4,2009,AUTOMATIC,MIDSIZE,SEDAN,2017
8213,16,8213,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (RECOMMENDED),545,23,HIGH-PERFORMANCE,NISSAN,GT-R,101770,2,2009,AUTOMATED_MANUAL,MIDSIZE,COUPE,2015
8214,16,8214,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (RECOMMENDED),545,23,HIGH-PERFORMANCE,NISSAN,GT-R,111510,2,2009,AUTOMATED_MANUAL,MIDSIZE,COUPE,2015
8215,18,8215,REAR WHEEL DRIVE,6,PREMIUM UNLEADED (REQUIRED),350,26,"FACTORY TUNER,HIGH-PERFORMANCE",NISSAN,370Z,45490,2,2009,MANUAL,COMPACT,COUPE,2016
8216,24,8216,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,110,34,HATCHBACK,NISSAN,NX,2000,2,2009,MANUAL,COMPACT,2DR HATCHBACK,1993
8217,20,8217,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,140,28,"HATCHBACK,PERFORMANCE",NISSAN,NX,2000,2,2009,MANUAL,COMPACT,2DR HATCHBACK,1993
8218,20,8218,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,140,28,"HATCHBACK,PERFORMANCE",NISSAN,NX,2000,2,2009,MANUAL,COMPACT,2DR HATCHBACK,1992
8219,24,8219,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,110,35,HATCHBACK,NISSAN,NX,2000,2,2009,MANUAL,COMPACT,2DR HATCHBACK,1992
8220,24,8220,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,110,35,HATCHBACK,NISSAN,NX,2000,2,2009,MANUAL,COMPACT,2DR HATCHBACK,1991
8221,21,8221,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,140,28,"HATCHBACK,PERFORMANCE",NISSAN,NX,2000,2,2009,MANUAL,COMPACT,2DR HATCHBACK,1991
8222,13,8222,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,390,18,UNKNOWN,NISSAN,ARMADA,47800,4,2009,AUTOMATIC,LARGE,4DR SUV,2017
8223,24,8223,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,131,26,UNKNOWN,NISSAN,NV200,21330,4,2009,AUTOMATIC,COMPACT,CARGO MINIVAN,2017
8224,16,8224,ALL WHEEL DRIVE,6,PREMIUM UNLEADED (RECOMMENDED),545,23,HIGH-PERFORMANCE,NISSAN,GT-R,115710,2,2009,AUTOMATED_MANUAL,MIDSIZE,COUPE,2015
8225,22,8225,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,270,32,PERFORMANCE,NISSAN,ALTIMA,27990,4,2009,AUTOMATIC,MIDSIZE,SEDAN,2017
8226,15,8226,FOUR WHEEL DRIVE,8,REGULAR UNLEADED,390,20,UNKNOWN,NISSAN,TITAN,45020,4,2009,AUTOMATIC,LARGE,CREW CAB PICKUP,2017
8227,22,8227,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,270,32,PERFORMANCE,NISSAN,ALTIMA,32690,4,2009,AUTOMATIC,MIDSIZE,SEDAN,2017
8228,17,8228,REAR WHEEL DRIVE,6,REGULAR UNLEADED,306,24,HIGH-PERFORMANCE,NISSAN,350Z,40250,2,2009,MANUAL,COMPACT,CONVERTIBLE,2007
8229,18,8229,REAR WHEEL DRIVE,6,REGULAR UNLEADED,306,25,HIGH-PERFORMANCE,NISSAN,350Z,32700,2,2009,MANUAL,COMPACT,COUPE,2007
8230,18,8230,REAR WHEEL DRIVE,6,REGULAR UNLEADED,306,25,HIGH-PERFORMANCE,NISSAN,350Z,27900,2,2009,MANUAL,COMPACT,COUPE,2007
8231,17,8231,REAR WHEEL DRIVE,6,REGULAR UNLEADED,306,24,HIGH-PERFORMANCE,NISSAN,350Z,37100,2,2009,AUTOMATIC,COMPACT,COUPE,2007
8232,17,8232,REAR WHEEL DRIVE,6,REGULAR UNLEADED,306,24,HIGH-PERFORMANCE,NISSAN,350Z,30600,2,2009,AUTOMATIC,COMPACT,COUPE,2007
8233,17,8233,REAR WHEEL DRIVE,6,REGULAR UNLEADED,306,23,HIGH-PERFORMANCE,NISSAN,350Z,41250,2,2009,AUTOMATIC,COMPACT,CONVERTIBLE,2007
8234,17,8234,REAR WHEEL DRIVE,6,REGULAR UNLEADED,306,23,HIGH-PERFORMANCE,NISSAN,350Z,36550,2,2009,AUTOMATIC,COMPACT,CONVERTIBLE,2007
8235,27,8235,FRONT WHEEL DRIVE,4,REGULAR UNLEADED,179,39,UNKNOWN,NISSAN,ALTIMA,22900,4,2009,AUTOMATIC,MIDSIZE,SEDAN,2017
8236,17,8236,REAR WHEEL DRIVE,6,REGULAR UNLEADED,222,22,PERFORMANCE,NISSAN,300ZX,3624,2,2009,MANUAL,COMPACT,CONVERTIBLE,1996
8237,17,8237,REAR WHEEL DRIVE,6,REGULAR UNLEADED,222,22,PERFORMANCE,NISSAN,300ZX,3107,2,2009,MANUAL,COMPACT,COUPE,1996
8238,16,8238,REAR WHEEL DRIVE,6,REGULAR UNLEADED,300,22,PERFORMANCE,NISSAN,300ZX,3510,2,2009,MANUAL,COMPACT,COUPE,1996
8239,17,8239,REAR WHEEL DRIVE,6,REGULAR UNLEADED,222,22,PERFORMANCE,NISSAN,300ZX,3101,2,2009,MANUAL,COMPACT,CONVERTIBLE,1995
8240,17,8240,REAR WHEEL DRIVE,6,REGULAR UNLEADED,222,22,PERFORMANCE,NISSAN,300ZX,2702,2,2009,MANUAL,COMPACT,COUPE,1995
8241,17,8241,REAR WHEEL DRIVE,6,REGULAR UNLEADED,222,22,PERFORMANCE,NISSAN,300ZX,2774,2,2009,MANUAL,COMPACT,COUPE,1995
8242,16,8242,REAR WHEEL DRIVE,6,REGULAR UNLEADED,300,22,PERFORMANCE,NISSAN,300ZX,3049,2,2009,MANUAL,COMPACT,COUPE,1995
8243,16,8243,REAR WHEEL DRIVE,6,REGULAR UNLEADED,222,22,PERFORMANCE,NISSAN,300ZX,2553,2,2009,MANUAL,COMPACT,COUPE,1994
8244,16,8244,REAR WHEEL DRIVE,6,REGULAR UNLEADED,300,22,"HATCHBACK,PERFORMANCE",NISSAN,300ZX,2683,2,2009,MANUAL,COMPACT,2DR HATCHBACK,1994
8245,16,8245,REAR WHEEL DRIVE,6,REGULAR UNLEADED,222,22,PERFORMANCE,NISSAN,300ZX,2488,2,2009,MANUAL,COMPACT,COUPE,1994
8246,16,8246,REAR WHEEL DRIVE,6,REGULAR UNLEADED,222,22,PERFORMANCE,NISSAN,300ZX,2847,2,2009,MANUAL,COMPACT,CONVERTIBLE,1994
8247,19,8247,FRONT WHEEL DRIVE,6,PREMIUM UNLEADED (RECOMMENDED),290,26,PERFORMANCE,NISSAN,MAXIMA,34380,4,2009,AUTOMATIC,MIDSIZE,SEDAN,2014
8248,19,8248,FRONT WHEEL DRIVE,6,PREMIUM UNLEADED (RECOMMENDED),290,26,PERFORMANCE,NISSAN,MAXIMA,31290,4,2009,AUTOMATIC,MIDSIZE,SEDAN,2014
8249,17,8249,REAR WHEEL DRIVE,6,REGULAR UNLEADED,306,24,HIGH-PERFORMANCE,NISSAN,350Z,35550,2,2009,MANUAL,COMPACT,CONVERTIBLE,2007
8250,22,8250,FRONT WHEEL DRIVE,6,PREMIUM UNLEADED (RECOMMENDED),300,30,HIGH-PERFORMANCE,NISSAN,MAXIMA,36990,4,2009,AUTOMATIC,MIDSIZE,SEDAN,2016
8251,19,8251,REAR WHEEL DRIVE,4,REGULAR UNLEADED,134,24,UNKNOWN,NISSAN,TRUCK,2000,2,2009,MANUAL,COMPACT,EXTENDED CAB PICKUP,1995
8252,19,8252,REAR WHEEL DRIVE,4,REGULAR UNLEADED,134,24,UNKNOWN,NISSAN,TRUCK,2000,2,2009,MANUAL,COMPACT,REGULAR CAB PICKUP,1995
8253,20,8253,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,260,27,UNKNOWN,NISSAN,QUEST,30540,4,2009,AUTOMATIC,COMPACT,PASSENGER MINIVAN,2016
8254,20,8254,FRONT WHEEL DRIVE,6,REGULAR UNLEADED,260,27,UNKNOWN,NISSAN,QUEST,43230,4,2009,AUTOMATIC,COMPACT,PASSENGER MINIVAN,2016
8255,19,8255,REAR WHEEL DRIVE,4,REGULAR UNLEADED,134,23,UNKNOWN,NISSAN,TRUCK,2837,2,2009,MANUAL,COMPACT,EXTENDED CAB PICKUP,1997
8256,19,8256,REAR WHEEL DRIVE,4,REGULAR UNLEADED,134,23,UNKNOWN,NISSAN,TRUCK,2241,2,2009,MANUAL,COMPACT,REGULAR CAB PICKUP,1997
8257,15,8257,FOUR WHEEL DRIVE,4,REGULAR UNLEADED,134,18,UNKNOWN,NISSAN,TRUCK,2676,2,2009,MANUAL,COMPACT,REGULAR CAB PICKUP,1997
8258,19,8258,REAR WHEEL DRIVE,4,REGULAR UNLEADED,134,23,UNKNOWN,NISSAN,TRUCK,2550,2,2009,MANUAL,COMPACT,EXTENDED CAB PICKUP,1997
8259,15,8259,FOUR WHEEL DRIVE,4,REGULAR UNLEADED,134,18,UNKNOWN,NISSAN,TRUCK,3140,2,2009,MANUAL,COMPACT,EXTENDED CAB PICKUP,1997
8260,19,8260,REAR WHEEL DRIVE,4,REGULAR UNLEADED,134,23,UNKNOWN,NISSAN,TRUCK,2391,2,2009,MANUAL,COMPACT,REGULAR CAB PICKUP,1997
8261,15,8261,FOUR WHEEL DRIVE,4,REGULAR UNLEADED,134,18,UNKNOWN,NISSAN,TRUCK,2918,2,2009,MANUAL,COMPACT,EXTENDED CAB PICKUP,1997
8262,19,8262,REAR WHEEL DRIVE,4,REGULAR UNLEADED,134,24,UNKNOWN,NISSAN,TRUCK,2326,2,2009,MANUAL,COMPACT,EXTENDED CAB PICKUP,1996
8263,19,8263,REAR WHEEL DRIVE,4,REGULAR UNLEADED,134,24,UNKNOWN,NISSAN,TRUCK,2547,2,2009,MANUAL,COMPACT,EXTENDED CAB PICKUP,1996
8264,15,8264,FOUR WHEEL DRIVE,4,REGULAR UNLEADED,134,18,UNKNOWN,NISSAN,TRUCK,2647,2,2009,MANUAL,COMPACT,EXTENDED CAB PICKUP,1996
8265,15,8265,FOUR WHEEL DRIVE,4,REGULAR UNLEADED,134,18,UNKNOWN,NISSAN,TRUCK,2354,2,2009,MANUAL,COMPACT,REGULAR CAB PICKUP,1996
